timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:14:43.538, 93 %, 32017 MiB, 375.82 W, 59
2026/09/06 16:14:43.788, 93 %, 32017 MiB, 375.82 W, 59
2026/09/06 16:14:44.038, 93 %, 32017 MiB, 375.73 W, 58
2026/09/06 16:14:44.288, 93 %, 32017 MiB, 375.73 W, 58
2026/09/06 16:14:44.539, 93 %, 32017 MiB, 373.98 W, 59
2026/09/06 16:14:44.789, 93 %, 32017 MiB, 373.98 W, 59
2026/09/06 16:14:45.039, 93 %, 32017 MiB, 374.20 W, 59
2026/09/06 16:14:45.289, 93 %, 32017 MiB, 374.20 W, 59
2026/09/06 16:14:45.544, 93 %, 32017 MiB, 376.23 W, 59
2026/09/06 16:14:45.794, 93 %, 32017 MiB, 376.23 W, 59
2026/09/06 16:14:46.044, 93 %, 32017 MiB, 376.22 W, 59
2026/09/06 16:14:46.294, 93 %, 32017 MiB, 376.22 W, 59
2026/09/06 16:14:46.544, 93 %, 32017 MiB, 376.31 W, 59
2026/09/06 16:14:46.795, 93 %, 32017 MiB, 376.31 W, 59
2026/09/06 16:14:47.045, 93 %, 32017 MiB, 376.11 W, 59
2026/09/06 16:14:47.295, 93 %, 32017 MiB, 376.11 W, 59
2026/09/06 16:14:47.545, 93 %, 32017 MiB, 376.35 W, 59
2026/09/06 16:14:47.796, 93 %, 32017 MiB, 376.35 W, 59
2026/09/06 16:14:48.046, 93 %, 32017 MiB, 376.53 W, 59
2026/09/06 16:14:48.296, 93 %, 32017 MiB, 376.53 W, 59
2026/09/06 16:14:48.547, 96 %, 32017 MiB, 466.23 W, 67
2026/09/06 16:14:48.797, 96 %, 32017 MiB, 466.23 W, 67
2026/09/06 16:14:49.047, 96 %, 32017 MiB, 515.13 W, 61
2026/09/06 16:14:49.297, 96 %, 32017 MiB, 515.13 W, 61
2026/09/06 16:14:49.548, 93 %, 32017 MiB, 451.98 W, 60
2026/09/06 16:14:49.798, 93 %, 32017 MiB, 451.98 W, 60
2026/09/06 16:14:50.048, 93 %, 32017 MiB, 377.71 W, 60
2026/09/06 16:14:50.299, 93 %, 32017 MiB, 377.71 W, 60
2026/09/06 16:14:50.549, 94 %, 32017 MiB, 376.98 W, 60
2026/09/06 16:14:50.799, 94 %, 32017 MiB, 376.98 W, 60
2026/09/06 16:14:51.050, 94 %, 32017 MiB, 376.95 W, 60
2026/09/06 16:14:51.300, 94 %, 32017 MiB, 376.95 W, 60
2026/09/06 16:14:51.550, 93 %, 32017 MiB, 376.81 W, 60
2026/09/06 16:14:51.800, 93 %, 32017 MiB, 376.81 W, 60
2026/09/06 16:14:52.051, 93 %, 32017 MiB, 377.31 W, 60
2026/09/06 16:14:52.301, 93 %, 32017 MiB, 377.31 W, 60
2026/09/06 16:14:52.551, 93 %, 32017 MiB, 379.31 W, 60
2026/09/06 16:14:52.802, 93 %, 32017 MiB, 379.31 W, 60
2026/09/06 16:14:53.052, 93 %, 32017 MiB, 381.38 W, 60
2026/09/06 16:14:53.302, 93 %, 32017 MiB, 381.38 W, 60
2026/09/06 16:14:53.553, 93 %, 32017 MiB, 382.11 W, 60
2026/09/06 16:14:53.803, 93 %, 32017 MiB, 382.11 W, 60
2026/09/06 16:14:54.053, 93 %, 32017 MiB, 433.23 W, 68
2026/09/06 16:14:54.304, 93 %, 32017 MiB, 433.23 W, 68
2026/09/06 16:14:54.554, 97 %, 32017 MiB, 517.68 W, 68
2026/09/06 16:14:54.804, 97 %, 32017 MiB, 517.68 W, 68
2026/09/06 16:14:55.055, 97 %, 32017 MiB, 474.41 W, 61
2026/09/06 16:14:55.305, 97 %, 32017 MiB, 474.41 W, 61
2026/09/06 16:14:55.555, 93 %, 32017 MiB, 379.80 W, 61
2026/09/06 16:14:55.805, 93 %, 32017 MiB, 379.80 W, 61
2026/09/06 16:14:56.056, 93 %, 32017 MiB, 378.90 W, 61
2026/09/06 16:14:56.306, 93 %, 32017 MiB, 378.90 W, 61
2026/09/06 16:14:56.556, 93 %, 32017 MiB, 378.53 W, 61
2026/09/06 16:14:56.806, 93 %, 32017 MiB, 378.53 W, 61
2026/09/06 16:14:57.056, 93 %, 32017 MiB, 378.04 W, 61
2026/09/06 16:14:57.307, 93 %, 32017 MiB, 378.04 W, 61
2026/09/06 16:14:57.557, 93 %, 32017 MiB, 378.21 W, 61
2026/09/06 16:14:57.807, 93 %, 32017 MiB, 378.21 W, 61
2026/09/06 16:14:58.057, 93 %, 32017 MiB, 378.17 W, 61
2026/09/06 16:14:58.308, 93 %, 32017 MiB, 378.17 W, 61
2026/09/06 16:14:58.558, 93 %, 32017 MiB, 378.17 W, 61
2026/09/06 16:14:58.808, 93 %, 32017 MiB, 378.17 W, 61
2026/09/06 16:14:59.058, 93 %, 32017 MiB, 378.54 W, 61
2026/09/06 16:14:59.308, 93 %, 32017 MiB, 378.54 W, 61
2026/09/06 16:14:59.559, 93 %, 32017 MiB, 379.04 W, 61
2026/09/06 16:14:59.809, 93 %, 32017 MiB, 379.04 W, 61
2026/09/06 16:15:00.059, 93 %, 32017 MiB, 378.64 W, 61
2026/09/06 16:15:00.309, 93 %, 32017 MiB, 378.64 W, 61
2026/09/06 16:15:00.559, 93 %, 32017 MiB, 378.66 W, 61
2026/09/06 16:15:00.812, 93 %, 32017 MiB, 378.66 W, 61
2026/09/06 16:15:01.062, 93 %, 32017 MiB, 391.01 W, 68
2026/09/06 16:15:01.312, 93 %, 32017 MiB, 391.01 W, 68
2026/09/06 16:15:01.562, 95 %, 32017 MiB, 481.78 W, 69
2026/09/06 16:15:01.813, 95 %, 32017 MiB, 481.78 W, 69
2026/09/06 16:15:02.063, 95 %, 32017 MiB, 513.72 W, 62
2026/09/06 16:15:02.313, 95 %, 32017 MiB, 513.72 W, 62
2026/09/06 16:15:02.565, 93 %, 32017 MiB, 414.22 W, 62
2026/09/06 16:15:02.816, 93 %, 32017 MiB, 414.22 W, 62
2026/09/06 16:15:03.066, 93 %, 32017 MiB, 379.48 W, 61
2026/09/06 16:15:03.316, 93 %, 32017 MiB, 379.48 W, 61
2026/09/06 16:15:03.567, 93 %, 32017 MiB, 378.95 W, 62
2026/09/06 16:15:03.817, 93 %, 32017 MiB, 378.95 W, 62
2026/09/06 16:15:04.067, 93 %, 32017 MiB, 378.61 W, 62
2026/09/06 16:15:04.317, 93 %, 32017 MiB, 378.61 W, 62
2026/09/06 16:15:04.567, 93 %, 32017 MiB, 379.01 W, 62
2026/09/06 16:15:04.818, 93 %, 32017 MiB, 379.01 W, 62
2026/09/06 16:15:05.068, 93 %, 32017 MiB, 378.28 W, 62
2026/09/06 16:15:05.318, 93 %, 32017 MiB, 378.28 W, 62
2026/09/06 16:15:05.568, 93 %, 32017 MiB, 377.77 W, 62
2026/09/06 16:15:05.819, 93 %, 32017 MiB, 377.77 W, 62
2026/09/06 16:15:06.069, 93 %, 32017 MiB, 378.33 W, 62
2026/09/06 16:15:06.319, 93 %, 32017 MiB, 378.33 W, 62
2026/09/06 16:15:06.569, 94 %, 32017 MiB, 378.36 W, 62
2026/09/06 16:15:06.820, 94 %, 32017 MiB, 378.36 W, 62
2026/09/06 16:15:07.070, 94 %, 32017 MiB, 378.43 W, 62
2026/09/06 16:15:07.320, 94 %, 32017 MiB, 378.43 W, 62
2026/09/06 16:15:07.570, 93 %, 32017 MiB, 378.44 W, 62
2026/09/06 16:15:07.821, 93 %, 32017 MiB, 378.44 W, 62
2026/09/06 16:15:08.071, 93 %, 32017 MiB, 371.16 W, 62
2026/09/06 16:15:08.321, 93 %, 32017 MiB, 371.16 W, 62
2026/09/06 16:15:08.572, 0 %, 32017 MiB, 233.43 W, 56
2026/09/06 16:15:08.822, 0 %, 32017 MiB, 233.43 W, 56
2026/09/06 16:15:09.072, 0 %, 32017 MiB, 102.80 W, 56
2026/09/06 16:15:09.323, 0 %, 32017 MiB, 102.80 W, 56
2026/09/06 16:15:09.573, 0 %, 32017 MiB, 101.48 W, 56
2026/09/06 16:15:09.823, 0 %, 32017 MiB, 101.48 W, 56
2026/09/06 16:15:10.073, 0 %, 32017 MiB, 94.24 W, 55
2026/09/06 16:15:10.324, 0 %, 32017 MiB, 94.24 W, 55
2026/09/06 16:15:10.574, 0 %, 32017 MiB, 82.83 W, 54
2026/09/06 16:15:10.824, 0 %, 32017 MiB, 82.83 W, 54
2026/09/06 16:15:11.074, 0 %, 32017 MiB, 75.93 W, 54
2026/09/06 16:15:11.325, 0 %, 32017 MiB, 75.93 W, 54
