timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:21:02.372, 0 %, 27997 MiB, 44.51 W, 46
2026/09/06 16:21:02.622, 0 %, 27997 MiB, 34.72 W, 46
2026/09/06 16:21:02.873, 0 %, 27997 MiB, 34.72 W, 46
2026/09/06 16:21:03.123, 0 %, 27997 MiB, 34.72 W, 46
2026/09/06 16:21:03.373, 0 %, 27997 MiB, 34.72 W, 46
2026/09/06 16:21:03.623, 0 %, 27997 MiB, 32.33 W, 45
2026/09/06 16:21:03.873, 0 %, 28093 MiB, 32.33 W, 45
2026/09/06 16:21:04.124, 0 %, 28229 MiB, 66.76 W, 58
2026/09/06 16:21:04.374, 0 %, 28229 MiB, 66.76 W, 58
2026/09/06 16:21:04.624, 97 %, 28229 MiB, 273.92 W, 61
2026/09/06 16:21:04.875, 97 %, 27719 MiB, 273.92 W, 61
2026/09/06 16:21:05.125, 97 %, 27719 MiB, 486.10 W, 49
2026/09/06 16:21:05.375, 97 %, 27719 MiB, 486.10 W, 49
2026/09/06 16:21:05.625, 0 %, 27719 MiB, 260.74 W, 48
2026/09/06 16:21:05.875, 0 %, 27981 MiB, 260.74 W, 48
2026/09/06 16:21:06.125, 0 %, 28241 MiB, 129.57 W, 60
2026/09/06 16:21:06.376, 0 %, 28241 MiB, 129.57 W, 60
2026/09/06 16:21:06.626, 96 %, 28241 MiB, 347.01 W, 62
2026/09/06 16:21:06.876, 96 %, 28241 MiB, 347.01 W, 62
2026/09/06 16:21:07.126, 96 %, 28241 MiB, 507.03 W, 55
2026/09/06 16:21:07.377, 96 %, 28241 MiB, 507.03 W, 55
2026/09/06 16:21:07.627, 94 %, 28241 MiB, 419.03 W, 55
2026/09/06 16:21:07.877, 94 %, 28241 MiB, 419.03 W, 55
2026/09/06 16:21:08.127, 94 %, 28241 MiB, 388.08 W, 55
2026/09/06 16:21:08.378, 94 %, 28241 MiB, 388.08 W, 55
