timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/06 16:28:37.641, 94 %, 27997 MiB, 408.33 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:37.892, 94 %, 27997 MiB, 408.33 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:38.142, 94 %, 27997 MiB, 408.10 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:38.392, 94 %, 27997 MiB, 408.10 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:38.642, 95 %, 27997 MiB, 408.26 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:38.892, 95 %, 27997 MiB, 408.26 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:39.143, 95 %, 27997 MiB, 408.68 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:39.393, 95 %, 27997 MiB, 408.68 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:39.643, 94 %, 27997 MiB, 408.79 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:39.893, 94 %, 27997 MiB, 408.79 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:40.144, 94 %, 27997 MiB, 408.88 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:40.394, 94 %, 27997 MiB, 408.88 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:40.644, 94 %, 27997 MiB, 408.63 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:40.894, 94 %, 27997 MiB, 408.63 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:41.145, 94 %, 27997 MiB, 408.68 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:41.395, 94 %, 27997 MiB, 408.68 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:41.645, 95 %, 27997 MiB, 408.74 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:41.895, 95 %, 27997 MiB, 408.74 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:42.146, 95 %, 27997 MiB, 408.79 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:42.396, 95 %, 27997 MiB, 408.79 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:42.646, 94 %, 27997 MiB, 409.14 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:42.896, 94 %, 27997 MiB, 409.14 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:43.147, 94 %, 27997 MiB, 409.46 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:43.397, 94 %, 27997 MiB, 409.46 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:43.647, 95 %, 27997 MiB, 409.36 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:43.897, 95 %, 27997 MiB, 409.36 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:44.148, 95 %, 27997 MiB, 409.09 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:44.398, 95 %, 27997 MiB, 409.09 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:44.648, 95 %, 27997 MiB, 409.45 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:44.898, 95 %, 27997 MiB, 409.45 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:45.148, 95 %, 27997 MiB, 409.54 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:45.399, 95 %, 27997 MiB, 409.54 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:45.649, 94 %, 27997 MiB, 409.45 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:45.899, 94 %, 27997 MiB, 409.45 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:46.149, 94 %, 27997 MiB, 408.66 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:46.400, 94 %, 27997 MiB, 408.66 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:46.650, 93 %, 27997 MiB, 405.74 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:46.900, 93 %, 27997 MiB, 405.74 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:47.151, 93 %, 27997 MiB, 402.66 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:47.401, 93 %, 27997 MiB, 402.66 W, 67, 2842 MHz, 13801 MHz
2026/09/06 16:28:47.651, 95 %, 27997 MiB, 405.98 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:47.901, 95 %, 27997 MiB, 405.98 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:48.152, 95 %, 27997 MiB, 409.41 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:48.402, 95 %, 27997 MiB, 409.41 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:48.652, 94 %, 27997 MiB, 409.55 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:48.902, 94 %, 27997 MiB, 409.55 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:49.156, 94 %, 27997 MiB, 409.95 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:49.406, 94 %, 27997 MiB, 409.95 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:49.656, 94 %, 27997 MiB, 409.84 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:49.906, 94 %, 27997 MiB, 409.84 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:50.157, 94 %, 27997 MiB, 409.68 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:50.407, 94 %, 27997 MiB, 409.68 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:50.657, 95 %, 27997 MiB, 409.89 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:50.907, 95 %, 27997 MiB, 409.89 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:51.157, 95 %, 27997 MiB, 409.83 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:51.408, 95 %, 27997 MiB, 409.83 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:51.658, 95 %, 27997 MiB, 410.02 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:51.908, 95 %, 27997 MiB, 410.02 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:52.158, 95 %, 27997 MiB, 410.24 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:52.409, 95 %, 27997 MiB, 410.24 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:52.659, 95 %, 27997 MiB, 406.63 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:52.909, 95 %, 27997 MiB, 406.63 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:53.160, 95 %, 27997 MiB, 406.70 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:53.410, 95 %, 27997 MiB, 406.70 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:53.660, 95 %, 27997 MiB, 408.52 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:53.911, 95 %, 27997 MiB, 408.52 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:54.161, 95 %, 27997 MiB, 408.71 W, 68, 2835 MHz, 13801 MHz
2026/09/06 16:28:54.411, 95 %, 27997 MiB, 408.71 W, 68, 2835 MHz, 13801 MHz
2026/09/06 16:28:54.661, 95 %, 27997 MiB, 409.41 W, 68, 2835 MHz, 13801 MHz
2026/09/06 16:28:54.912, 95 %, 27997 MiB, 409.41 W, 68, 2835 MHz, 13801 MHz
2026/09/06 16:28:55.162, 95 %, 27997 MiB, 409.07 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:55.412, 95 %, 27997 MiB, 409.07 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:55.662, 95 %, 27997 MiB, 409.36 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:28:55.913, 95 %, 27997 MiB, 409.36 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:28:56.163, 95 %, 27997 MiB, 408.93 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:28:56.413, 95 %, 27997 MiB, 408.93 W, 68, 2812 MHz, 13801 MHz
2026/09/06 16:28:56.664, 95 %, 27997 MiB, 409.14 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:56.914, 95 %, 27997 MiB, 409.14 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:57.164, 95 %, 27997 MiB, 410.04 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:57.415, 95 %, 27997 MiB, 410.04 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:57.665, 95 %, 27997 MiB, 410.05 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:57.916, 95 %, 27997 MiB, 410.05 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:58.166, 95 %, 27997 MiB, 409.89 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:58.416, 95 %, 27997 MiB, 409.89 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:58.666, 95 %, 27997 MiB, 409.74 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:58.917, 95 %, 27997 MiB, 409.74 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:59.167, 95 %, 27997 MiB, 410.05 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:59.417, 95 %, 27997 MiB, 410.05 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:59.667, 94 %, 27997 MiB, 410.65 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:28:59.917, 94 %, 27997 MiB, 410.65 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:00.168, 94 %, 27997 MiB, 410.56 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:00.418, 94 %, 27997 MiB, 410.56 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:00.668, 94 %, 27997 MiB, 410.40 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:00.918, 94 %, 27997 MiB, 410.40 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:01.169, 94 %, 27997 MiB, 410.29 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:01.419, 94 %, 27997 MiB, 410.29 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:01.669, 95 %, 27997 MiB, 410.40 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:01.919, 95 %, 27997 MiB, 410.40 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:02.170, 95 %, 27997 MiB, 410.48 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:02.420, 95 %, 27997 MiB, 410.48 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:02.670, 95 %, 27997 MiB, 411.00 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:02.921, 95 %, 27997 MiB, 411.00 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:03.171, 95 %, 27997 MiB, 411.30 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:03.421, 95 %, 27997 MiB, 411.30 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:03.671, 95 %, 27997 MiB, 411.28 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:03.921, 95 %, 27997 MiB, 411.28 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:04.172, 95 %, 27997 MiB, 411.20 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:04.422, 95 %, 27997 MiB, 411.20 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:04.672, 95 %, 27997 MiB, 410.87 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:04.922, 95 %, 27997 MiB, 410.87 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:05.173, 95 %, 27997 MiB, 410.43 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:05.423, 95 %, 27997 MiB, 410.43 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:05.673, 94 %, 27997 MiB, 410.50 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:05.923, 94 %, 27997 MiB, 410.50 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:06.174, 94 %, 27997 MiB, 411.00 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:06.424, 94 %, 27997 MiB, 411.00 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:06.674, 94 %, 27997 MiB, 411.31 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:06.924, 94 %, 27997 MiB, 411.31 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:07.175, 94 %, 27997 MiB, 411.32 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:07.425, 94 %, 27997 MiB, 411.32 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:07.675, 94 %, 27997 MiB, 411.25 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:07.925, 94 %, 27997 MiB, 411.25 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:08.176, 94 %, 27997 MiB, 409.71 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:08.426, 94 %, 27997 MiB, 409.71 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:08.676, 95 %, 27997 MiB, 409.45 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:08.927, 95 %, 27997 MiB, 409.45 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:09.177, 95 %, 27997 MiB, 410.88 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:09.427, 95 %, 27997 MiB, 410.88 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:09.677, 95 %, 27997 MiB, 411.27 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:09.927, 95 %, 27997 MiB, 411.27 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:10.178, 95 %, 27997 MiB, 411.30 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:10.428, 95 %, 27997 MiB, 411.30 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:10.678, 95 %, 27997 MiB, 411.35 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:10.928, 95 %, 27997 MiB, 411.35 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:11.179, 95 %, 27997 MiB, 411.63 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:11.429, 95 %, 27997 MiB, 411.63 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:11.679, 94 %, 27997 MiB, 411.91 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:11.930, 94 %, 27997 MiB, 411.91 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:12.180, 94 %, 27997 MiB, 412.09 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:12.430, 94 %, 27997 MiB, 412.09 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:12.680, 94 %, 27997 MiB, 412.20 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:12.931, 94 %, 27997 MiB, 412.20 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:13.181, 94 %, 27997 MiB, 412.05 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:13.431, 94 %, 27997 MiB, 412.05 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:13.681, 94 %, 27997 MiB, 411.75 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:13.931, 94 %, 27997 MiB, 411.75 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:14.182, 94 %, 27997 MiB, 411.60 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:14.432, 94 %, 27997 MiB, 411.60 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:14.682, 95 %, 27997 MiB, 411.82 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:14.932, 95 %, 27997 MiB, 411.82 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:15.183, 95 %, 27997 MiB, 412.02 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:15.433, 95 %, 27997 MiB, 412.02 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:15.683, 95 %, 27997 MiB, 412.17 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:15.933, 95 %, 27997 MiB, 412.17 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:16.184, 95 %, 27997 MiB, 412.23 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:16.434, 95 %, 27997 MiB, 412.23 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:16.684, 95 %, 27997 MiB, 412.05 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:16.934, 95 %, 27997 MiB, 412.05 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:17.184, 95 %, 27997 MiB, 411.81 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:17.435, 95 %, 27997 MiB, 411.81 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:17.685, 94 %, 27997 MiB, 411.39 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:17.935, 94 %, 27997 MiB, 411.39 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:18.185, 94 %, 27997 MiB, 411.56 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:18.436, 94 %, 27997 MiB, 411.56 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:18.687, 94 %, 27997 MiB, 411.75 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:18.937, 94 %, 27997 MiB, 411.75 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:19.188, 94 %, 27997 MiB, 412.22 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:19.438, 94 %, 27997 MiB, 412.22 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:19.688, 94 %, 27997 MiB, 412.27 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:19.938, 94 %, 27997 MiB, 412.27 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:20.189, 94 %, 27997 MiB, 412.14 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:20.439, 94 %, 27997 MiB, 412.14 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:20.689, 95 %, 27997 MiB, 411.70 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:20.940, 95 %, 27997 MiB, 411.70 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:21.190, 95 %, 27997 MiB, 411.27 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:21.440, 95 %, 27997 MiB, 411.27 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:21.690, 94 %, 27997 MiB, 411.62 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:21.940, 94 %, 27997 MiB, 411.62 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:22.191, 94 %, 27997 MiB, 411.73 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:22.441, 94 %, 27997 MiB, 411.73 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:22.691, 95 %, 27997 MiB, 411.37 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:22.941, 95 %, 27997 MiB, 411.37 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:23.192, 95 %, 27997 MiB, 411.26 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:23.442, 95 %, 27997 MiB, 411.26 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:23.692, 94 %, 27997 MiB, 411.47 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:23.942, 94 %, 27997 MiB, 411.47 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:24.192, 94 %, 27997 MiB, 411.42 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:24.443, 94 %, 27997 MiB, 411.42 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:24.693, 95 %, 27997 MiB, 411.40 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:24.943, 95 %, 27997 MiB, 411.40 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:25.193, 95 %, 27997 MiB, 411.46 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:25.443, 95 %, 27997 MiB, 411.46 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:25.694, 95 %, 27997 MiB, 411.36 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:25.944, 95 %, 27997 MiB, 411.36 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:26.194, 95 %, 27997 MiB, 411.26 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:26.444, 95 %, 27997 MiB, 411.26 W, 68, 2842 MHz, 13801 MHz
2026/09/06 16:29:26.695, 0 %, 27997 MiB, 265.09 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:29:26.945, 0 %, 27997 MiB, 265.09 W, 62, 2857 MHz, 13801 MHz
2026/09/06 16:29:27.195, 0 %, 27997 MiB, 112.85 W, 61, 2865 MHz, 13801 MHz
2026/09/06 16:29:27.445, 0 %, 27997 MiB, 112.85 W, 61, 2865 MHz, 13801 MHz
2026/09/06 16:29:27.696, 0 %, 27997 MiB, 106.61 W, 61, 2872 MHz, 13801 MHz
2026/09/06 16:29:27.946, 0 %, 27997 MiB, 106.61 W, 61, 2872 MHz, 13801 MHz
2026/09/06 16:29:28.196, 0 %, 27997 MiB, 100.65 W, 60, 2535 MHz, 13801 MHz
2026/09/06 16:29:28.447, 0 %, 27997 MiB, 100.65 W, 60, 2535 MHz, 13801 MHz
2026/09/06 16:29:28.697, 0 %, 27997 MiB, 88.24 W, 59, 2400 MHz, 13801 MHz
2026/09/06 16:29:28.947, 0 %, 27997 MiB, 88.24 W, 59, 2400 MHz, 13801 MHz
2026/09/06 16:29:29.198, 0 %, 27997 MiB, 77.67 W, 59, 2400 MHz, 13801 MHz
2026/09/06 16:29:29.448, 0 %, 27997 MiB, 77.67 W, 59, 2400 MHz, 13801 MHz
2026/09/06 16:29:29.698, 0 %, 27997 MiB, 77.50 W, 59, 2400 MHz, 13801 MHz
