timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:08:20.655, 0 %, 27889 MiB, 34.05 W, 46
2026/09/06 16:08:20.905, 0 %, 28165 MiB, 61.25 W, 57
2026/09/06 16:08:21.155, 0 %, 28165 MiB, 61.25 W, 57
2026/09/06 16:08:21.405, 96 %, 28165 MiB, 266.93 W, 61
2026/09/06 16:08:21.655, 96 %, 28165 MiB, 266.93 W, 61
2026/09/06 16:08:21.905, 96 %, 27713 MiB, 464.95 W, 51
2026/09/06 16:08:22.156, 96 %, 27713 MiB, 464.95 W, 51
2026/09/06 16:08:22.406, 0 %, 27713 MiB, 254.86 W, 49
2026/09/06 16:08:22.656, 0 %, 27713 MiB, 254.86 W, 49
2026/09/06 16:08:22.906, 0 %, 28131 MiB, 141.08 W, 58
2026/09/06 16:08:23.157, 0 %, 28131 MiB, 141.08 W, 58
2026/09/06 16:08:23.407, 96 %, 28131 MiB, 382.24 W, 62
2026/09/06 16:08:23.657, 96 %, 28131 MiB, 382.24 W, 62
2026/09/06 16:08:23.907, 96 %, 28131 MiB, 507.07 W, 55
2026/09/06 16:08:24.157, 96 %, 28131 MiB, 507.07 W, 55
2026/09/06 16:08:24.408, 95 %, 28131 MiB, 414.12 W, 55
2026/09/06 16:08:24.658, 95 %, 28131 MiB, 414.12 W, 55
2026/09/06 16:08:24.910, 95 %, 28131 MiB, 370.93 W, 55
2026/09/06 16:08:25.160, 95 %, 28131 MiB, 370.93 W, 55
2026/09/06 16:08:25.411, 95 %, 28131 MiB, 370.97 W, 55
2026/09/06 16:08:25.661, 95 %, 28131 MiB, 370.97 W, 55
2026/09/06 16:08:25.911, 95 %, 28131 MiB, 371.20 W, 55
2026/09/06 16:08:26.161, 95 %, 28131 MiB, 371.20 W, 55
2026/09/06 16:08:26.411, 95 %, 28131 MiB, 371.33 W, 55
2026/09/06 16:08:26.662, 95 %, 28131 MiB, 371.33 W, 55
2026/09/06 16:08:26.912, 95 %, 28131 MiB, 371.93 W, 56
2026/09/06 16:08:27.162, 95 %, 28131 MiB, 371.93 W, 56
2026/09/06 16:08:27.412, 95 %, 28131 MiB, 372.13 W, 56
2026/09/06 16:08:27.663, 95 %, 28131 MiB, 372.13 W, 56
2026/09/06 16:08:27.913, 95 %, 28131 MiB, 372.10 W, 56
2026/09/06 16:08:28.163, 95 %, 28131 MiB, 372.10 W, 56
2026/09/06 16:08:28.413, 95 %, 28131 MiB, 372.11 W, 56
2026/09/06 16:08:28.663, 95 %, 28131 MiB, 372.11 W, 56
2026/09/06 16:08:28.914, 95 %, 28131 MiB, 372.12 W, 56
2026/09/06 16:08:29.164, 95 %, 28131 MiB, 372.12 W, 56
2026/09/06 16:08:29.414, 95 %, 28131 MiB, 372.37 W, 56
2026/09/06 16:08:29.664, 95 %, 28131 MiB, 372.37 W, 56
2026/09/06 16:08:29.914, 95 %, 28131 MiB, 372.53 W, 56
2026/09/06 16:08:30.165, 95 %, 28131 MiB, 372.53 W, 56
2026/09/06 16:08:30.415, 96 %, 28131 MiB, 445.36 W, 64
2026/09/06 16:08:30.665, 96 %, 28131 MiB, 445.36 W, 64
2026/09/06 16:08:30.915, 96 %, 28131 MiB, 502.28 W, 58
2026/09/06 16:08:31.166, 96 %, 28131 MiB, 502.28 W, 58
2026/09/06 16:08:31.416, 95 %, 28131 MiB, 446.94 W, 57
2026/09/06 16:08:31.666, 95 %, 28131 MiB, 446.94 W, 57
2026/09/06 16:08:31.916, 95 %, 28131 MiB, 373.09 W, 57
2026/09/06 16:08:32.167, 95 %, 28131 MiB, 373.09 W, 57
2026/09/06 16:08:32.417, 95 %, 28131 MiB, 372.70 W, 57
2026/09/06 16:08:32.667, 95 %, 28131 MiB, 372.70 W, 57
2026/09/06 16:08:32.918, 95 %, 28131 MiB, 372.63 W, 57
2026/09/06 16:08:33.168, 95 %, 28131 MiB, 372.63 W, 57
2026/09/06 16:08:33.418, 95 %, 28131 MiB, 372.91 W, 57
2026/09/06 16:08:33.668, 95 %, 28131 MiB, 372.91 W, 57
2026/09/06 16:08:33.918, 95 %, 28131 MiB, 372.80 W, 57
2026/09/06 16:08:34.169, 95 %, 28131 MiB, 372.80 W, 57
2026/09/06 16:08:34.419, 95 %, 28131 MiB, 373.30 W, 57
2026/09/06 16:08:34.669, 95 %, 28131 MiB, 373.30 W, 57
2026/09/06 16:08:34.919, 95 %, 28131 MiB, 373.65 W, 57
2026/09/06 16:08:35.169, 95 %, 28131 MiB, 373.65 W, 57
2026/09/06 16:08:35.420, 95 %, 28131 MiB, 373.32 W, 57
2026/09/06 16:08:35.670, 95 %, 28131 MiB, 373.32 W, 57
