timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:38:48.895, 94 %, 28337 MiB, 260.89 W, 53
2026/09/06 16:38:49.145, 94 %, 28337 MiB, 347.12 W, 57
2026/09/06 16:38:49.395, 94 %, 28337 MiB, 347.12 W, 57
2026/09/06 16:38:49.646, 93 %, 28337 MiB, 378.21 W, 54
2026/09/06 16:38:49.896, 93 %, 28337 MiB, 378.21 W, 54
2026/09/06 16:38:50.146, 93 %, 28337 MiB, 376.45 W, 57
2026/09/06 16:38:50.397, 93 %, 28337 MiB, 376.45 W, 57
2026/09/06 16:38:50.647, 94 %, 28337 MiB, 396.54 W, 58
2026/09/06 16:38:50.897, 94 %, 28337 MiB, 396.54 W, 58
2026/09/06 16:38:51.147, 94 %, 28337 MiB, 417.64 W, 58
2026/09/06 16:38:51.397, 94 %, 28337 MiB, 417.64 W, 58
2026/09/06 16:38:51.648, 95 %, 28337 MiB, 405.15 W, 58
2026/09/06 16:38:51.898, 95 %, 28337 MiB, 405.15 W, 58
2026/09/06 16:38:52.148, 95 %, 28337 MiB, 416.83 W, 58
2026/09/06 16:38:52.398, 95 %, 28337 MiB, 416.83 W, 58
2026/09/06 16:38:52.648, 95 %, 28337 MiB, 435.15 W, 58
2026/09/06 16:38:52.899, 95 %, 28337 MiB, 435.15 W, 58
2026/09/06 16:38:53.149, 95 %, 28337 MiB, 417.60 W, 59
2026/09/06 16:38:53.399, 95 %, 28337 MiB, 417.60 W, 59
2026/09/06 16:38:53.649, 94 %, 28337 MiB, 399.03 W, 58
2026/09/06 16:38:53.900, 94 %, 28337 MiB, 399.03 W, 58
2026/09/06 16:38:54.150, 94 %, 28337 MiB, 435.82 W, 60
2026/09/06 16:38:54.400, 94 %, 28337 MiB, 435.82 W, 60
2026/09/06 16:38:54.650, 94 %, 28337 MiB, 436.44 W, 59
2026/09/06 16:38:54.900, 94 %, 28337 MiB, 436.44 W, 59
2026/09/06 16:38:55.151, 94 %, 28337 MiB, 400.39 W, 59
2026/09/06 16:38:55.401, 94 %, 28337 MiB, 400.39 W, 59
2026/09/06 16:38:55.651, 94 %, 28337 MiB, 400.00 W, 59
2026/09/06 16:38:55.901, 94 %, 28337 MiB, 400.00 W, 59
2026/09/06 16:38:56.151, 94 %, 28337 MiB, 434.24 W, 61
2026/09/06 16:38:56.402, 94 %, 28337 MiB, 434.24 W, 61
2026/09/06 16:38:56.652, 94 %, 28337 MiB, 434.93 W, 59
2026/09/06 16:38:56.902, 94 %, 28337 MiB, 434.93 W, 59
2026/09/06 16:38:57.152, 94 %, 28337 MiB, 400.99 W, 59
2026/09/06 16:38:57.403, 94 %, 28337 MiB, 400.99 W, 59
2026/09/06 16:38:57.653, 94 %, 28337 MiB, 401.27 W, 59
2026/09/06 16:38:57.903, 94 %, 28337 MiB, 401.27 W, 59
2026/09/06 16:38:58.153, 94 %, 28337 MiB, 436.71 W, 60
2026/09/06 16:38:58.403, 94 %, 28337 MiB, 436.71 W, 60
2026/09/06 16:38:58.654, 94 %, 28337 MiB, 436.99 W, 60
2026/09/06 16:38:58.904, 94 %, 28337 MiB, 436.99 W, 60
2026/09/06 16:38:59.154, 94 %, 28337 MiB, 438.42 W, 65
2026/09/06 16:38:59.404, 94 %, 28337 MiB, 438.42 W, 65
2026/09/06 16:38:59.654, 94 %, 28337 MiB, 435.28 W, 60
2026/09/06 16:38:59.905, 94 %, 28337 MiB, 435.28 W, 60
2026/09/06 16:39:00.155, 94 %, 28337 MiB, 401.77 W, 60
2026/09/06 16:39:00.405, 94 %, 28337 MiB, 401.77 W, 60
2026/09/06 16:39:00.655, 94 %, 28337 MiB, 438.60 W, 61
2026/09/06 16:39:00.906, 94 %, 28337 MiB, 438.60 W, 61
2026/09/06 16:39:01.156, 94 %, 28337 MiB, 435.63 W, 60
2026/09/06 16:39:01.406, 94 %, 28337 MiB, 435.63 W, 60
2026/09/06 16:39:01.657, 94 %, 28337 MiB, 401.95 W, 60
2026/09/06 16:39:01.907, 94 %, 28337 MiB, 401.95 W, 60
2026/09/06 16:39:02.157, 94 %, 28337 MiB, 432.57 W, 65
2026/09/06 16:39:02.407, 94 %, 28337 MiB, 432.57 W, 65
2026/09/06 16:39:02.657, 94 %, 28337 MiB, 438.13 W, 60
2026/09/06 16:39:02.908, 94 %, 28337 MiB, 438.13 W, 60
2026/09/06 16:39:03.158, 94 %, 28337 MiB, 407.91 W, 61
2026/09/06 16:39:03.408, 94 %, 28337 MiB, 407.91 W, 61
2026/09/06 16:39:03.658, 94 %, 28337 MiB, 402.00 W, 61
2026/09/06 16:39:03.908, 94 %, 28337 MiB, 402.00 W, 61
2026/09/06 16:39:04.159, 94 %, 28337 MiB, 419.92 W, 61
2026/09/06 16:39:04.409, 94 %, 28337 MiB, 419.92 W, 61
2026/09/06 16:39:04.659, 94 %, 28337 MiB, 442.33 W, 61
2026/09/06 16:39:04.909, 94 %, 28337 MiB, 442.33 W, 61
2026/09/06 16:39:05.160, 94 %, 28337 MiB, 420.74 W, 61
2026/09/06 16:39:05.410, 94 %, 28337 MiB, 420.74 W, 61
2026/09/06 16:39:05.660, 95 %, 28337 MiB, 438.94 W, 63
2026/09/06 16:39:05.910, 95 %, 28337 MiB, 438.94 W, 63
2026/09/06 16:39:06.161, 95 %, 28337 MiB, 443.32 W, 61
2026/09/06 16:39:06.411, 95 %, 28337 MiB, 443.32 W, 61
2026/09/06 16:39:06.661, 94 %, 28337 MiB, 407.00 W, 61
2026/09/06 16:39:06.911, 94 %, 28337 MiB, 407.00 W, 61
2026/09/06 16:39:07.161, 94 %, 28337 MiB, 437.15 W, 62
2026/09/06 16:39:07.412, 94 %, 28337 MiB, 437.15 W, 62
2026/09/06 16:39:07.662, 94 %, 28337 MiB, 440.42 W, 61
2026/09/06 16:39:07.912, 94 %, 28337 MiB, 440.42 W, 61
2026/09/06 16:39:08.162, 94 %, 28337 MiB, 423.26 W, 66
2026/09/06 16:39:08.412, 94 %, 28337 MiB, 423.26 W, 66
2026/09/06 16:39:08.663, 94 %, 28337 MiB, 421.90 W, 62
2026/09/06 16:39:08.913, 94 %, 28337 MiB, 421.90 W, 62
2026/09/06 16:39:09.163, 94 %, 28337 MiB, 435.82 W, 62
2026/09/06 16:39:09.414, 94 %, 28337 MiB, 435.82 W, 62
2026/09/06 16:39:09.664, 94 %, 28337 MiB, 423.69 W, 62
2026/09/06 16:39:09.914, 94 %, 28337 MiB, 423.69 W, 62
2026/09/06 16:39:10.164, 94 %, 28337 MiB, 423.75 W, 62
2026/09/06 16:39:10.415, 94 %, 28337 MiB, 423.75 W, 62
2026/09/06 16:39:10.665, 94 %, 28337 MiB, 421.53 W, 62
2026/09/06 16:39:10.915, 94 %, 28337 MiB, 421.53 W, 62
2026/09/06 16:39:11.165, 94 %, 28337 MiB, 435.15 W, 67
2026/09/06 16:39:11.415, 94 %, 28337 MiB, 435.15 W, 67
2026/09/06 16:39:11.666, 94 %, 28337 MiB, 445.09 W, 62
2026/09/06 16:39:11.916, 94 %, 28337 MiB, 445.09 W, 62
2026/09/06 16:39:12.166, 94 %, 28337 MiB, 422.77 W, 62
2026/09/06 16:39:12.416, 94 %, 28337 MiB, 422.77 W, 62
2026/09/06 16:39:12.666, 94 %, 28337 MiB, 424.88 W, 63
2026/09/06 16:39:12.917, 94 %, 28337 MiB, 424.88 W, 63
2026/09/06 16:39:13.168, 94 %, 28337 MiB, 442.49 W, 63
2026/09/06 16:39:13.420, 94 %, 28337 MiB, 442.49 W, 63
2026/09/06 16:39:13.670, 93 %, 28337 MiB, 430.35 W, 65
2026/09/06 16:39:13.921, 93 %, 28337 MiB, 430.35 W, 65
2026/09/06 16:39:14.171, 93 %, 28337 MiB, 419.20 W, 62
2026/09/06 16:39:14.421, 93 %, 28337 MiB, 419.20 W, 62
2026/09/06 16:39:14.671, 95 %, 28337 MiB, 416.93 W, 62
2026/09/06 16:39:14.921, 95 %, 28337 MiB, 416.93 W, 62
2026/09/06 16:39:15.171, 95 %, 28337 MiB, 392.84 W, 62
2026/09/06 16:39:15.422, 95 %, 28337 MiB, 392.84 W, 62
2026/09/06 16:39:15.672, 0 %, 28337 MiB, 328.42 W, 57
2026/09/06 16:39:15.923, 0 %, 28337 MiB, 328.42 W, 57
2026/09/06 16:39:16.173, 0 %, 28337 MiB, 196.13 W, 56
2026/09/06 16:39:16.423, 0 %, 28337 MiB, 196.13 W, 56
2026/09/06 16:39:16.674, 0 %, 28337 MiB, 100.85 W, 56
2026/09/06 16:39:16.924, 0 %, 28337 MiB, 100.85 W, 56
2026/09/06 16:39:17.174, 0 %, 28337 MiB, 100.05 W, 55
2026/09/06 16:39:17.424, 0 %, 28337 MiB, 100.05 W, 55
2026/09/06 16:39:17.674, 0 %, 28337 MiB, 91.17 W, 55
2026/09/06 16:39:17.924, 0 %, 28337 MiB, 91.17 W, 55
2026/09/06 16:39:18.175, 0 %, 28337 MiB, 77.66 W, 54
2026/09/06 16:39:18.425, 0 %, 28337 MiB, 77.66 W, 54
2026/09/06 16:39:18.675, 0 %, 28337 MiB, 74.62 W, 54
2026/09/06 16:39:18.940, 0 %, 28337 MiB, 74.62 W, 54
2026/09/06 16:39:19.190, 0 %, 28337 MiB, 74.41 W, 54
2026/09/06 16:39:19.440, 0 %, 28337 MiB, 74.41 W, 54
2026/09/06 16:39:19.690, 0 %, 28337 MiB, 74.05 W, 54
2026/09/06 16:39:19.941, 0 %, 28337 MiB, 74.05 W, 54
2026/09/06 16:39:20.191, 0 %, 28337 MiB, 73.80 W, 53
2026/09/06 16:39:20.441, 0 %, 28337 MiB, 73.80 W, 53
2026/09/06 16:39:20.691, 0 %, 28337 MiB, 73.54 W, 53
2026/09/06 16:39:20.941, 0 %, 28337 MiB, 73.54 W, 53
2026/09/06 16:39:21.191, 0 %, 28337 MiB, 73.17 W, 53
2026/09/06 16:39:21.441, 0 %, 28337 MiB, 73.17 W, 53
2026/09/06 16:39:21.692, 0 %, 28337 MiB, 73.11 W, 53
2026/09/06 16:39:21.942, 0 %, 28337 MiB, 73.11 W, 53
2026/09/06 16:39:22.192, 0 %, 28337 MiB, 73.33 W, 53
2026/09/06 16:39:22.442, 0 %, 28337 MiB, 73.33 W, 53
2026/09/06 16:39:22.692, 0 %, 28337 MiB, 73.37 W, 53
2026/09/06 16:39:22.943, 0 %, 28337 MiB, 73.37 W, 53
2026/09/06 16:39:23.193, 0 %, 28337 MiB, 73.26 W, 52
2026/09/06 16:39:23.443, 0 %, 28337 MiB, 73.26 W, 52
2026/09/06 16:39:23.694, 0 %, 28337 MiB, 73.22 W, 52
2026/09/06 16:39:23.944, 0 %, 28337 MiB, 73.22 W, 52
2026/09/06 16:39:24.194, 0 %, 28337 MiB, 73.03 W, 52
2026/09/06 16:39:24.444, 0 %, 28337 MiB, 73.03 W, 52
2026/09/06 16:39:24.694, 0 %, 28337 MiB, 72.87 W, 52
2026/09/06 16:39:24.945, 0 %, 28337 MiB, 72.87 W, 52
2026/09/06 16:39:25.195, 0 %, 28337 MiB, 72.73 W, 52
2026/09/06 16:39:25.445, 0 %, 28337 MiB, 72.73 W, 52
2026/09/06 16:39:25.695, 0 %, 28337 MiB, 72.73 W, 52
2026/09/06 16:39:25.946, 0 %, 28337 MiB, 72.73 W, 52
2026/09/06 16:39:26.196, 0 %, 28337 MiB, 72.84 W, 52
2026/09/06 16:39:26.446, 0 %, 28337 MiB, 72.84 W, 52
2026/09/06 16:39:26.696, 0 %, 28337 MiB, 72.70 W, 52
2026/09/06 16:39:26.946, 0 %, 28337 MiB, 72.70 W, 52
2026/09/06 16:39:27.197, 0 %, 28337 MiB, 72.40 W, 51
2026/09/06 16:39:27.447, 0 %, 28337 MiB, 72.40 W, 51
2026/09/06 16:39:27.697, 0 %, 28337 MiB, 72.00 W, 51
2026/09/06 16:39:27.947, 0 %, 28337 MiB, 72.00 W, 51
2026/09/06 16:39:28.198, 0 %, 28337 MiB, 71.94 W, 51
2026/09/06 16:39:28.448, 0 %, 28337 MiB, 71.94 W, 51
2026/09/06 16:39:28.698, 0 %, 28337 MiB, 71.86 W, 51
2026/09/06 16:39:28.948, 0 %, 28337 MiB, 71.86 W, 51
2026/09/06 16:39:29.198, 0 %, 28337 MiB, 71.80 W, 51
2026/09/06 16:39:29.449, 0 %, 28337 MiB, 71.80 W, 51
2026/09/06 16:39:29.699, 0 %, 28337 MiB, 71.74 W, 51
2026/09/06 16:39:29.949, 0 %, 28337 MiB, 71.74 W, 51
2026/09/06 16:39:30.199, 0 %, 28337 MiB, 71.81 W, 51
2026/09/06 16:39:30.450, 0 %, 28337 MiB, 71.81 W, 51
2026/09/06 16:39:30.700, 0 %, 28337 MiB, 71.48 W, 51
2026/09/06 16:39:30.950, 0 %, 28337 MiB, 71.48 W, 51
2026/09/06 16:39:31.200, 0 %, 28337 MiB, 71.24 W, 51
2026/09/06 16:39:31.451, 0 %, 28337 MiB, 71.24 W, 51
2026/09/06 16:39:31.701, 0 %, 28337 MiB, 71.48 W, 51
2026/09/06 16:39:31.951, 0 %, 28337 MiB, 71.48 W, 51
2026/09/06 16:39:32.202, 0 %, 28337 MiB, 71.92 W, 51
2026/09/06 16:39:32.452, 0 %, 28337 MiB, 71.92 W, 51
2026/09/06 16:39:32.702, 0 %, 28337 MiB, 58.33 W, 50
2026/09/06 16:39:32.952, 0 %, 28337 MiB, 58.33 W, 50
2026/09/06 16:39:33.203, 0 %, 28337 MiB, 42.77 W, 50
2026/09/06 16:39:33.453, 0 %, 28337 MiB, 42.77 W, 50
2026/09/06 16:39:33.703, 0 %, 28337 MiB, 42.77 W, 50
2026/09/06 16:39:33.953, 0 %, 28337 MiB, 42.77 W, 50
2026/09/06 16:39:34.204, 0 %, 28337 MiB, 35.56 W, 49
2026/09/06 16:39:34.454, 0 %, 28337 MiB, 35.56 W, 49
2026/09/06 16:39:34.704, 0 %, 28337 MiB, 35.56 W, 49
2026/09/06 16:39:34.954, 0 %, 28337 MiB, 35.56 W, 49
2026/09/06 16:39:35.205, 0 %, 28337 MiB, 32.47 W, 49
2026/09/06 16:39:35.455, 0 %, 28337 MiB, 32.47 W, 49
2026/09/06 16:39:35.705, 0 %, 28337 MiB, 32.47 W, 49
2026/09/06 16:39:35.955, 0 %, 28337 MiB, 32.47 W, 49
2026/09/06 16:39:36.206, 0 %, 28337 MiB, 31.72 W, 49
2026/09/06 16:39:36.456, 0 %, 28149 MiB, 31.72 W, 49
2026/09/06 16:39:36.710, 0 %, 28149 MiB, 113.56 W, 51
2026/09/06 16:39:36.960, 0 %, 28149 MiB, 113.56 W, 51
2026/09/06 16:39:37.210, 0 %, 28149 MiB, 187.53 W, 50
2026/09/06 16:39:37.461, 0 %, 28235 MiB, 187.53 W, 50
2026/09/06 16:39:37.711, 67 %, 28387 MiB, 144.07 W, 52
2026/09/06 16:39:37.961, 67 %, 28387 MiB, 144.07 W, 52
2026/09/06 16:39:38.212, 67 %, 28387 MiB, 139.75 W, 51
2026/09/06 16:39:38.462, 67 %, 28547 MiB, 139.75 W, 51
2026/09/06 16:39:38.712, 61 %, 28547 MiB, 220.74 W, 53
2026/09/06 16:39:38.962, 61 %, 28547 MiB, 220.74 W, 53
2026/09/06 16:39:39.213, 61 %, 28547 MiB, 361.37 W, 57
2026/09/06 16:39:39.463, 61 %, 28547 MiB, 361.37 W, 57
2026/09/06 16:39:39.713, 95 %, 28547 MiB, 379.54 W, 57
2026/09/06 16:39:39.964, 95 %, 28547 MiB, 379.54 W, 57
2026/09/06 16:39:40.214, 95 %, 28547 MiB, 421.45 W, 60
2026/09/06 16:39:40.464, 95 %, 28547 MiB, 421.45 W, 60
2026/09/06 16:39:40.714, 95 %, 28547 MiB, 460.00 W, 60
2026/09/06 16:39:40.965, 95 %, 28547 MiB, 460.00 W, 60
2026/09/06 16:39:41.215, 95 %, 28547 MiB, 461.12 W, 60
2026/09/06 16:39:41.465, 95 %, 28547 MiB, 461.12 W, 60
2026/09/06 16:39:41.715, 94 %, 28547 MiB, 426.92 W, 59
2026/09/06 16:39:41.966, 94 %, 28547 MiB, 426.92 W, 59
2026/09/06 16:39:42.216, 94 %, 28547 MiB, 410.03 W, 59
2026/09/06 16:39:42.466, 94 %, 28547 MiB, 410.03 W, 59
2026/09/06 16:39:42.716, 94 %, 28547 MiB, 444.04 W, 59
2026/09/06 16:39:42.966, 94 %, 28547 MiB, 444.04 W, 59
2026/09/06 16:39:43.217, 94 %, 28547 MiB, 464.42 W, 59
2026/09/06 16:39:43.467, 94 %, 28547 MiB, 464.42 W, 59
2026/09/06 16:39:43.717, 95 %, 28547 MiB, 445.89 W, 60
2026/09/06 16:39:43.967, 95 %, 28547 MiB, 445.89 W, 60
2026/09/06 16:39:44.218, 95 %, 28547 MiB, 442.01 W, 66
2026/09/06 16:39:44.468, 95 %, 28547 MiB, 442.01 W, 66
2026/09/06 16:39:44.718, 95 %, 28547 MiB, 459.97 W, 62
2026/09/06 16:39:44.968, 95 %, 28547 MiB, 459.97 W, 62
2026/09/06 16:39:45.219, 95 %, 28547 MiB, 455.05 W, 62
2026/09/06 16:39:45.469, 95 %, 28547 MiB, 455.05 W, 62
2026/09/06 16:39:45.719, 93 %, 28547 MiB, 446.00 W, 66
2026/09/06 16:39:45.970, 93 %, 28547 MiB, 446.00 W, 66
2026/09/06 16:39:46.220, 93 %, 28547 MiB, 459.82 W, 60
2026/09/06 16:39:46.470, 93 %, 28547 MiB, 459.82 W, 60
2026/09/06 16:39:46.721, 93 %, 28547 MiB, 460.43 W, 66
2026/09/06 16:39:46.971, 93 %, 28547 MiB, 460.43 W, 66
2026/09/06 16:39:47.221, 93 %, 28547 MiB, 446.23 W, 66
2026/09/06 16:39:47.471, 93 %, 28547 MiB, 446.23 W, 66
2026/09/06 16:39:47.722, 94 %, 28547 MiB, 443.91 W, 61
2026/09/06 16:39:47.972, 94 %, 28547 MiB, 443.91 W, 61
2026/09/06 16:39:48.222, 94 %, 28547 MiB, 445.50 W, 65
2026/09/06 16:39:48.473, 94 %, 28547 MiB, 445.50 W, 65
2026/09/06 16:39:48.723, 94 %, 28547 MiB, 471.83 W, 61
2026/09/06 16:39:48.973, 94 %, 28547 MiB, 471.83 W, 61
2026/09/06 16:39:49.224, 94 %, 28547 MiB, 456.88 W, 61
2026/09/06 16:39:49.474, 94 %, 28547 MiB, 456.88 W, 61
2026/09/06 16:39:49.724, 94 %, 28547 MiB, 439.89 W, 63
2026/09/06 16:39:49.974, 94 %, 28547 MiB, 439.89 W, 63
2026/09/06 16:39:50.225, 94 %, 28547 MiB, 464.67 W, 62
2026/09/06 16:39:50.475, 94 %, 28547 MiB, 464.67 W, 62
2026/09/06 16:39:50.725, 95 %, 28547 MiB, 464.18 W, 62
2026/09/06 16:39:50.975, 95 %, 28547 MiB, 464.18 W, 62
2026/09/06 16:39:51.226, 95 %, 28547 MiB, 427.10 W, 62
2026/09/06 16:39:51.476, 95 %, 28547 MiB, 427.10 W, 62
2026/09/06 16:39:51.726, 95 %, 28547 MiB, 446.80 W, 64
2026/09/06 16:39:51.976, 95 %, 28547 MiB, 446.80 W, 64
2026/09/06 16:39:52.226, 95 %, 28547 MiB, 465.96 W, 62
2026/09/06 16:39:52.477, 95 %, 28547 MiB, 465.96 W, 62
2026/09/06 16:39:52.727, 95 %, 28547 MiB, 450.96 W, 63
2026/09/06 16:39:52.977, 95 %, 28547 MiB, 450.96 W, 63
2026/09/06 16:39:53.227, 95 %, 28547 MiB, 424.63 W, 62
2026/09/06 16:39:53.478, 95 %, 28547 MiB, 424.63 W, 62
2026/09/06 16:39:53.728, 94 %, 28547 MiB, 397.83 W, 61
2026/09/06 16:39:53.978, 94 %, 28547 MiB, 397.83 W, 61
2026/09/06 16:39:54.228, 94 %, 28547 MiB, 380.23 W, 60
2026/09/06 16:39:54.478, 94 %, 28547 MiB, 380.23 W, 60
2026/09/06 16:39:54.729, 0 %, 28547 MiB, 249.28 W, 56
2026/09/06 16:39:54.979, 0 %, 28547 MiB, 249.28 W, 56
2026/09/06 16:39:55.229, 0 %, 28547 MiB, 116.54 W, 55
2026/09/06 16:39:55.479, 0 %, 28547 MiB, 116.54 W, 55
2026/09/06 16:39:55.729, 0 %, 28547 MiB, 99.79 W, 55
2026/09/06 16:39:55.980, 0 %, 28547 MiB, 99.79 W, 55
2026/09/06 16:39:56.230, 0 %, 28547 MiB, 91.97 W, 54
2026/09/06 16:39:56.480, 0 %, 28547 MiB, 91.97 W, 54
2026/09/06 16:39:56.730, 0 %, 28547 MiB, 79.12 W, 53
2026/09/06 16:39:56.981, 0 %, 28547 MiB, 79.12 W, 53
2026/09/06 16:39:57.231, 0 %, 28547 MiB, 73.42 W, 53
2026/09/06 16:39:57.481, 0 %, 28547 MiB, 73.42 W, 53
2026/09/06 16:39:57.740, 0 %, 28547 MiB, 73.33 W, 53
2026/09/06 16:39:57.990, 0 %, 28547 MiB, 73.33 W, 53
2026/09/06 16:39:58.240, 0 %, 28547 MiB, 73.31 W, 53
2026/09/06 16:39:58.490, 0 %, 28547 MiB, 73.31 W, 53
2026/09/06 16:39:58.741, 0 %, 28547 MiB, 72.91 W, 53
2026/09/06 16:39:58.991, 0 %, 28547 MiB, 72.91 W, 53
2026/09/06 16:39:59.241, 0 %, 28547 MiB, 72.65 W, 53
2026/09/06 16:39:59.491, 0 %, 28547 MiB, 72.65 W, 53
2026/09/06 16:39:59.742, 0 %, 28547 MiB, 72.53 W, 53
2026/09/06 16:39:59.992, 0 %, 28547 MiB, 72.53 W, 53
2026/09/06 16:40:00.242, 0 %, 28547 MiB, 72.46 W, 52
2026/09/06 16:40:00.492, 0 %, 28547 MiB, 72.46 W, 52
2026/09/06 16:40:00.742, 0 %, 28547 MiB, 72.24 W, 52
2026/09/06 16:40:00.993, 0 %, 28547 MiB, 72.24 W, 52
2026/09/06 16:40:01.243, 0 %, 28547 MiB, 72.32 W, 52
2026/09/06 16:40:01.493, 0 %, 28547 MiB, 72.32 W, 52
2026/09/06 16:40:01.743, 0 %, 28547 MiB, 72.55 W, 52
2026/09/06 16:40:01.994, 0 %, 28547 MiB, 72.55 W, 52
2026/09/06 16:40:02.244, 0 %, 28547 MiB, 72.52 W, 52
2026/09/06 16:40:02.494, 0 %, 28547 MiB, 72.52 W, 52
2026/09/06 16:40:02.744, 0 %, 28547 MiB, 72.35 W, 52
2026/09/06 16:40:02.995, 0 %, 28547 MiB, 72.35 W, 52
2026/09/06 16:40:03.245, 0 %, 28547 MiB, 72.24 W, 52
2026/09/06 16:40:03.495, 0 %, 28547 MiB, 72.24 W, 52
2026/09/06 16:40:03.745, 0 %, 28547 MiB, 71.99 W, 52
2026/09/06 16:40:03.996, 0 %, 28547 MiB, 71.99 W, 52
2026/09/06 16:40:04.246, 0 %, 28547 MiB, 72.36 W, 52
2026/09/06 16:40:04.496, 0 %, 28547 MiB, 72.36 W, 52
2026/09/06 16:40:04.746, 0 %, 28547 MiB, 72.22 W, 52
2026/09/06 16:40:04.997, 0 %, 28547 MiB, 72.22 W, 52
2026/09/06 16:40:05.247, 0 %, 28547 MiB, 71.94 W, 51
2026/09/06 16:40:05.497, 0 %, 28547 MiB, 71.94 W, 51
2026/09/06 16:40:05.747, 0 %, 28547 MiB, 71.32 W, 51
2026/09/06 16:40:05.997, 0 %, 28547 MiB, 71.32 W, 51
2026/09/06 16:40:06.248, 0 %, 28547 MiB, 71.20 W, 51
2026/09/06 16:40:06.498, 0 %, 28547 MiB, 71.20 W, 51
2026/09/06 16:40:06.748, 0 %, 28547 MiB, 71.60 W, 51
2026/09/06 16:40:06.998, 0 %, 28547 MiB, 71.60 W, 51
2026/09/06 16:40:07.249, 0 %, 28547 MiB, 71.78 W, 51
2026/09/06 16:40:07.499, 0 %, 28547 MiB, 71.78 W, 51
2026/09/06 16:40:07.749, 0 %, 28547 MiB, 71.48 W, 51
2026/09/06 16:40:07.999, 0 %, 28547 MiB, 71.48 W, 51
2026/09/06 16:40:08.249, 0 %, 28547 MiB, 71.34 W, 51
2026/09/06 16:40:08.500, 0 %, 28547 MiB, 71.34 W, 51
2026/09/06 16:40:08.750, 0 %, 28547 MiB, 71.08 W, 51
2026/09/06 16:40:09.000, 0 %, 28547 MiB, 71.08 W, 51
2026/09/06 16:40:09.250, 0 %, 28547 MiB, 70.58 W, 51
2026/09/06 16:40:09.501, 0 %, 28547 MiB, 70.58 W, 51
2026/09/06 16:40:09.751, 0 %, 28547 MiB, 70.51 W, 51
2026/09/06 16:40:10.001, 0 %, 28547 MiB, 70.51 W, 51
2026/09/06 16:40:10.251, 0 %, 28547 MiB, 70.91 W, 51
2026/09/06 16:40:10.501, 0 %, 28547 MiB, 70.91 W, 51
2026/09/06 16:40:10.752, 0 %, 28547 MiB, 71.07 W, 50
2026/09/06 16:40:11.002, 0 %, 28547 MiB, 71.07 W, 50
2026/09/06 16:40:11.253, 0 %, 28547 MiB, 70.96 W, 50
2026/09/06 16:40:11.503, 0 %, 28547 MiB, 70.96 W, 50
2026/09/06 16:40:11.753, 0 %, 28547 MiB, 56.39 W, 50
2026/09/06 16:40:12.003, 0 %, 28547 MiB, 56.39 W, 50
2026/09/06 16:40:12.253, 0 %, 28547 MiB, 39.84 W, 49
2026/09/06 16:40:12.504, 0 %, 28547 MiB, 39.84 W, 49
2026/09/06 16:40:12.754, 0 %, 28547 MiB, 39.84 W, 49
2026/09/06 16:40:13.004, 0 %, 28547 MiB, 39.84 W, 49
2026/09/06 16:40:13.254, 0 %, 28547 MiB, 34.08 W, 49
2026/09/06 16:40:13.505, 0 %, 28547 MiB, 34.08 W, 49
2026/09/06 16:40:13.755, 0 %, 28547 MiB, 34.08 W, 49
2026/09/06 16:40:14.005, 0 %, 28547 MiB, 34.08 W, 49
2026/09/06 16:40:14.255, 0 %, 28547 MiB, 32.56 W, 49
2026/09/06 16:40:14.505, 0 %, 28547 MiB, 32.56 W, 49
2026/09/06 16:40:14.756, 0 %, 28547 MiB, 32.56 W, 49
2026/09/06 16:40:15.006, 0 %, 28547 MiB, 32.56 W, 49
2026/09/06 16:40:15.256, 0 %, 28547 MiB, 30.69 W, 48
2026/09/06 16:40:15.506, 0 %, 28547 MiB, 30.69 W, 48
2026/09/06 16:40:15.757, 0 %, 28547 MiB, 30.69 W, 48
2026/09/06 16:40:16.007, 0 %, 28149 MiB, 30.69 W, 48
2026/09/06 16:40:16.257, 0 %, 28149 MiB, 92.34 W, 51
2026/09/06 16:40:16.508, 0 %, 28149 MiB, 92.34 W, 51
2026/09/06 16:40:16.758, 0 %, 28149 MiB, 135.52 W, 50
2026/09/06 16:40:17.008, 0 %, 28235 MiB, 135.52 W, 50
2026/09/06 16:40:17.259, 0 %, 28547 MiB, 190.33 W, 63
2026/09/06 16:40:17.509, 0 %, 28547 MiB, 190.33 W, 63
2026/09/06 16:40:17.760, 67 %, 28547 MiB, 307.50 W, 53
2026/09/06 16:40:18.010, 67 %, 28547 MiB, 307.50 W, 53
2026/09/06 16:40:18.260, 67 %, 28547 MiB, 375.86 W, 57
2026/09/06 16:40:18.510, 67 %, 28547 MiB, 375.86 W, 57
2026/09/06 16:40:18.761, 95 %, 28547 MiB, 397.03 W, 57
2026/09/06 16:40:19.011, 95 %, 28547 MiB, 397.03 W, 57
2026/09/06 16:40:19.261, 95 %, 28547 MiB, 397.80 W, 57
2026/09/06 16:40:19.511, 95 %, 28547 MiB, 397.80 W, 57
2026/09/06 16:40:19.762, 88 %, 28547 MiB, 453.56 W, 65
2026/09/06 16:40:20.012, 88 %, 28547 MiB, 453.56 W, 65
2026/09/06 16:40:20.262, 88 %, 28547 MiB, 489.30 W, 60
2026/09/06 16:40:20.513, 88 %, 28547 MiB, 489.30 W, 60
