timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/06 16:46:35.296, 0 %, 31615 MiB, 25.42 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:35.561, 0 %, 31615 MiB, 25.42 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:35.811, 0 %, 31615 MiB, 25.42 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:36.061, 0 %, 31615 MiB, 25.42 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:36.311, 0 %, 31615 MiB, 25.18 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:36.561, 0 %, 31615 MiB, 25.18 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:36.812, 0 %, 31615 MiB, 25.18 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:37.062, 0 %, 31615 MiB, 25.18 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:37.312, 0 %, 31615 MiB, 24.39 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:37.562, 0 %, 31615 MiB, 24.39 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:37.813, 0 %, 31615 MiB, 24.39 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:38.063, 0 %, 31615 MiB, 24.39 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:38.313, 0 %, 31615 MiB, 25.00 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:38.563, 0 %, 31615 MiB, 25.00 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:38.813, 0 %, 31615 MiB, 25.00 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:39.064, 0 %, 31615 MiB, 25.00 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:39.314, 0 %, 31615 MiB, 24.83 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:39.564, 0 %, 31615 MiB, 24.83 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:39.814, 0 %, 31615 MiB, 24.83 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:40.065, 0 %, 31615 MiB, 24.83 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:40.315, 0 %, 31615 MiB, 24.40 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:40.565, 0 %, 31615 MiB, 24.40 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:40.815, 0 %, 31615 MiB, 24.40 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:41.066, 0 %, 31615 MiB, 24.40 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:41.316, 0 %, 31615 MiB, 25.13 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:41.566, 0 %, 31615 MiB, 25.13 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:41.816, 0 %, 31615 MiB, 25.13 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:42.067, 0 %, 31615 MiB, 25.13 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:42.317, 0 %, 31615 MiB, 24.94 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:42.567, 0 %, 31615 MiB, 24.94 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:42.817, 0 %, 31615 MiB, 24.94 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:43.068, 0 %, 31615 MiB, 24.94 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:43.318, 0 %, 31615 MiB, 24.82 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:43.568, 0 %, 31615 MiB, 24.82 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:43.818, 0 %, 31615 MiB, 24.82 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:44.069, 0 %, 31615 MiB, 24.82 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:44.319, 0 %, 31615 MiB, 26.16 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:44.569, 0 %, 31615 MiB, 26.16 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:44.819, 0 %, 31615 MiB, 26.16 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:45.070, 0 %, 31615 MiB, 26.16 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:45.320, 0 %, 31615 MiB, 26.03 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:45.570, 0 %, 31615 MiB, 26.03 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:45.820, 0 %, 31615 MiB, 26.03 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:46.071, 0 %, 31615 MiB, 26.03 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:46.321, 0 %, 31615 MiB, 25.34 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:46.571, 0 %, 31615 MiB, 25.34 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:46.822, 0 %, 31615 MiB, 25.34 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:47.072, 0 %, 31615 MiB, 25.34 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:47.322, 0 %, 31615 MiB, 25.30 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:47.573, 0 %, 31615 MiB, 25.30 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:47.823, 0 %, 31615 MiB, 25.30 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:48.073, 0 %, 31615 MiB, 25.30 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:48.324, 0 %, 31615 MiB, 25.42 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:48.574, 0 %, 31615 MiB, 25.42 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:48.824, 0 %, 31615 MiB, 25.42 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:49.074, 0 %, 31615 MiB, 25.42 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:49.325, 0 %, 31615 MiB, 25.19 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:49.575, 0 %, 31615 MiB, 25.19 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:49.825, 0 %, 31615 MiB, 25.19 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:50.076, 0 %, 31615 MiB, 25.19 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:50.326, 0 %, 31615 MiB, 24.38 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:50.577, 0 %, 31615 MiB, 24.38 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:50.827, 0 %, 31615 MiB, 24.38 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:51.077, 0 %, 31615 MiB, 24.38 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:51.327, 0 %, 31615 MiB, 23.89 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:51.577, 0 %, 31615 MiB, 23.89 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:51.828, 0 %, 31615 MiB, 23.89 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:52.078, 0 %, 31615 MiB, 23.89 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:52.328, 0 %, 31615 MiB, 24.37 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:52.578, 0 %, 31615 MiB, 24.37 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:52.829, 0 %, 31615 MiB, 24.37 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:53.079, 0 %, 31573 MiB, 24.37 W, 37, 180 MHz, 405 MHz
2026/09/06 16:46:53.329, 0 %, 31573 MiB, 29.14 W, 38, 967 MHz, 13801 MHz
2026/09/06 16:46:53.579, 0 %, 31573 MiB, 29.14 W, 38, 967 MHz, 13801 MHz
2026/09/06 16:46:53.829, 0 %, 31573 MiB, 44.21 W, 38, 2400 MHz, 13801 MHz
2026/09/06 16:46:54.080, 0 %, 31573 MiB, 44.21 W, 38, 2400 MHz, 13801 MHz
2026/09/06 16:46:54.330, 0 %, 31573 MiB, 65.57 W, 38, 2400 MHz, 13801 MHz
2026/09/06 16:46:54.580, 0 %, 31573 MiB, 65.57 W, 38, 2400 MHz, 13801 MHz
2026/09/06 16:46:54.831, 0 %, 31573 MiB, 65.67 W, 38, 2400 MHz, 13801 MHz
2026/09/06 16:46:55.081, 0 %, 31677 MiB, 65.67 W, 38, 2400 MHz, 13801 MHz
2026/09/06 16:46:55.331, 0 %, 31893 MiB, 66.55 W, 38, 2422 MHz, 13801 MHz
2026/09/06 16:46:55.581, 0 %, 31893 MiB, 66.55 W, 38, 2422 MHz, 13801 MHz
2026/09/06 16:46:55.832, 56 %, 31893 MiB, 167.60 W, 47, 2632 MHz, 13801 MHz
2026/09/06 16:46:56.082, 56 %, 31893 MiB, 167.60 W, 47, 2632 MHz, 13801 MHz
2026/09/06 16:46:56.332, 56 %, 31893 MiB, 327.58 W, 49, 2632 MHz, 13801 MHz
2026/09/06 16:46:56.582, 56 %, 31893 MiB, 327.58 W, 49, 2632 MHz, 13801 MHz
2026/09/06 16:46:56.832, 72 %, 31893 MiB, 398.16 W, 51, 2647 MHz, 13801 MHz
2026/09/06 16:46:57.083, 72 %, 31893 MiB, 398.16 W, 51, 2647 MHz, 13801 MHz
2026/09/06 16:46:57.333, 72 %, 31893 MiB, 426.04 W, 51, 2670 MHz, 13801 MHz
2026/09/06 16:46:57.583, 72 %, 31893 MiB, 426.04 W, 51, 2670 MHz, 13801 MHz
2026/09/06 16:46:57.833, 81 %, 31893 MiB, 450.33 W, 51, 2700 MHz, 13801 MHz
2026/09/06 16:46:58.084, 81 %, 31893 MiB, 450.33 W, 51, 2700 MHz, 13801 MHz
2026/09/06 16:46:58.334, 81 %, 31893 MiB, 465.21 W, 54, 2715 MHz, 13801 MHz
2026/09/06 16:46:58.584, 81 %, 31893 MiB, 465.21 W, 54, 2715 MHz, 13801 MHz
2026/09/06 16:46:58.835, 93 %, 31893 MiB, 483.75 W, 55, 2737 MHz, 13801 MHz
2026/09/06 16:46:59.085, 93 %, 31893 MiB, 483.75 W, 55, 2737 MHz, 13801 MHz
2026/09/06 16:46:59.335, 93 %, 31893 MiB, 504.24 W, 54, 2745 MHz, 13801 MHz
2026/09/06 16:46:59.585, 93 %, 31893 MiB, 504.24 W, 54, 2745 MHz, 13801 MHz
2026/09/06 16:46:59.835, 94 %, 31893 MiB, 499.12 W, 55, 2752 MHz, 13801 MHz
2026/09/06 16:47:00.086, 94 %, 31893 MiB, 499.12 W, 55, 2752 MHz, 13801 MHz
2026/09/06 16:47:00.336, 94 %, 31893 MiB, 494.22 W, 56, 2752 MHz, 13801 MHz
2026/09/06 16:47:00.586, 94 %, 31893 MiB, 494.22 W, 56, 2752 MHz, 13801 MHz
2026/09/06 16:47:00.837, 100 %, 31893 MiB, 488.22 W, 56, 2760 MHz, 13801 MHz
2026/09/06 16:47:01.087, 100 %, 31893 MiB, 488.22 W, 56, 2760 MHz, 13801 MHz
2026/09/06 16:47:01.337, 100 %, 31893 MiB, 483.00 W, 56, 2767 MHz, 13801 MHz
2026/09/06 16:47:01.587, 100 %, 31893 MiB, 483.00 W, 56, 2767 MHz, 13801 MHz
2026/09/06 16:47:01.837, 95 %, 31893 MiB, 477.59 W, 56, 2767 MHz, 13801 MHz
2026/09/06 16:47:02.088, 95 %, 31893 MiB, 477.59 W, 56, 2767 MHz, 13801 MHz
2026/09/06 16:47:02.338, 95 %, 31893 MiB, 475.51 W, 53, 2767 MHz, 13801 MHz
2026/09/06 16:47:02.588, 95 %, 31893 MiB, 475.51 W, 53, 2767 MHz, 13801 MHz
2026/09/06 16:47:02.839, 100 %, 31893 MiB, 470.00 W, 56, 2775 MHz, 13801 MHz
2026/09/06 16:47:03.089, 100 %, 31893 MiB, 470.00 W, 56, 2775 MHz, 13801 MHz
2026/09/06 16:47:03.339, 100 %, 31893 MiB, 466.10 W, 56, 2775 MHz, 13801 MHz
2026/09/06 16:47:03.589, 100 %, 31893 MiB, 466.10 W, 56, 2775 MHz, 13801 MHz
2026/09/06 16:47:03.840, 94 %, 31893 MiB, 464.08 W, 57, 2775 MHz, 13801 MHz
2026/09/06 16:47:04.090, 94 %, 31893 MiB, 464.08 W, 57, 2775 MHz, 13801 MHz
2026/09/06 16:47:04.340, 94 %, 31893 MiB, 463.02 W, 57, 2782 MHz, 13801 MHz
2026/09/06 16:47:04.590, 94 %, 31893 MiB, 463.02 W, 57, 2782 MHz, 13801 MHz
2026/09/06 16:47:04.840, 94 %, 31893 MiB, 460.18 W, 56, 2790 MHz, 13801 MHz
2026/09/06 16:47:05.091, 94 %, 31893 MiB, 460.18 W, 56, 2790 MHz, 13801 MHz
2026/09/06 16:47:05.341, 94 %, 31893 MiB, 458.61 W, 57, 2790 MHz, 13801 MHz
2026/09/06 16:47:05.591, 94 %, 31893 MiB, 458.61 W, 57, 2790 MHz, 13801 MHz
2026/09/06 16:47:05.841, 98 %, 31893 MiB, 458.49 W, 57, 2790 MHz, 13801 MHz
2026/09/06 16:47:06.092, 98 %, 31893 MiB, 458.49 W, 57, 2790 MHz, 13801 MHz
2026/09/06 16:47:06.342, 98 %, 31893 MiB, 457.01 W, 56, 2790 MHz, 13801 MHz
2026/09/06 16:47:06.592, 98 %, 31893 MiB, 457.01 W, 56, 2790 MHz, 13801 MHz
2026/09/06 16:47:06.842, 100 %, 31893 MiB, 453.15 W, 58, 2790 MHz, 13801 MHz
2026/09/06 16:47:07.093, 100 %, 31893 MiB, 453.15 W, 58, 2790 MHz, 13801 MHz
2026/09/06 16:47:07.343, 100 %, 31893 MiB, 453.69 W, 58, 2790 MHz, 13801 MHz
2026/09/06 16:47:07.593, 100 %, 31893 MiB, 453.69 W, 58, 2790 MHz, 13801 MHz
2026/09/06 16:47:07.843, 94 %, 31893 MiB, 451.01 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:08.093, 94 %, 31893 MiB, 451.01 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:08.344, 94 %, 31893 MiB, 450.46 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:08.594, 94 %, 31893 MiB, 450.46 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:08.844, 100 %, 31893 MiB, 447.62 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:09.094, 100 %, 31893 MiB, 447.62 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:09.344, 100 %, 31893 MiB, 448.84 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:09.595, 100 %, 31893 MiB, 448.84 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:09.845, 100 %, 31893 MiB, 447.04 W, 59, 2782 MHz, 13801 MHz
2026/09/06 16:47:10.095, 100 %, 31895 MiB, 447.04 W, 59, 2782 MHz, 13801 MHz
2026/09/06 16:47:10.345, 100 %, 31895 MiB, 442.77 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:10.596, 100 %, 31895 MiB, 442.77 W, 58, 2797 MHz, 13801 MHz
2026/09/06 16:47:10.846, 100 %, 31895 MiB, 444.72 W, 57, 2797 MHz, 13801 MHz
2026/09/06 16:47:11.097, 100 %, 31895 MiB, 444.72 W, 57, 2797 MHz, 13801 MHz
2026/09/06 16:47:11.347, 100 %, 31895 MiB, 444.08 W, 59, 2805 MHz, 13801 MHz
2026/09/06 16:47:11.598, 100 %, 31895 MiB, 444.08 W, 59, 2805 MHz, 13801 MHz
2026/09/06 16:47:11.848, 100 %, 31897 MiB, 443.05 W, 59, 2805 MHz, 13801 MHz
2026/09/06 16:47:12.098, 100 %, 31897 MiB, 443.05 W, 59, 2805 MHz, 13801 MHz
2026/09/06 16:47:12.348, 100 %, 31897 MiB, 439.67 W, 59, 2805 MHz, 13801 MHz
2026/09/06 16:47:12.599, 100 %, 31897 MiB, 439.67 W, 59, 2805 MHz, 13801 MHz
2026/09/06 16:47:12.849, 100 %, 31897 MiB, 439.42 W, 59, 2797 MHz, 13801 MHz
2026/09/06 16:47:13.099, 100 %, 31897 MiB, 439.42 W, 59, 2797 MHz, 13801 MHz
2026/09/06 16:47:13.349, 100 %, 31897 MiB, 439.29 W, 57, 2805 MHz, 13801 MHz
2026/09/06 16:47:13.600, 100 %, 31897 MiB, 439.29 W, 57, 2805 MHz, 13801 MHz
2026/09/06 16:47:13.850, 100 %, 31897 MiB, 437.50 W, 59, 2797 MHz, 13801 MHz
2026/09/06 16:47:14.100, 100 %, 31897 MiB, 437.50 W, 59, 2797 MHz, 13801 MHz
2026/09/06 16:47:14.350, 100 %, 31897 MiB, 437.50 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:14.601, 100 %, 31897 MiB, 437.50 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:14.851, 94 %, 31897 MiB, 436.30 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:15.101, 94 %, 31897 MiB, 436.30 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:15.351, 94 %, 31897 MiB, 436.07 W, 60, 2805 MHz, 13801 MHz
2026/09/06 16:47:15.602, 94 %, 31897 MiB, 436.07 W, 60, 2805 MHz, 13801 MHz
2026/09/06 16:47:15.852, 100 %, 31897 MiB, 437.16 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:16.102, 100 %, 31897 MiB, 437.16 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:16.352, 100 %, 31897 MiB, 434.70 W, 59, 2812 MHz, 13801 MHz
2026/09/06 16:47:16.602, 100 %, 31897 MiB, 434.70 W, 59, 2812 MHz, 13801 MHz
2026/09/06 16:47:16.853, 100 %, 31897 MiB, 433.23 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:17.103, 100 %, 31897 MiB, 433.23 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:17.353, 100 %, 31897 MiB, 433.22 W, 60, 2812 MHz, 13801 MHz
2026/09/06 16:47:17.603, 100 %, 31897 MiB, 433.22 W, 60, 2812 MHz, 13801 MHz
2026/09/06 16:47:17.854, 100 %, 31897 MiB, 434.69 W, 57, 2797 MHz, 13801 MHz
2026/09/06 16:47:18.104, 100 %, 31897 MiB, 434.69 W, 57, 2797 MHz, 13801 MHz
2026/09/06 16:47:18.354, 100 %, 31897 MiB, 428.22 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:18.604, 100 %, 31897 MiB, 428.22 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:18.855, 100 %, 31897 MiB, 429.03 W, 61, 2797 MHz, 13801 MHz
2026/09/06 16:47:19.105, 100 %, 31897 MiB, 429.03 W, 61, 2797 MHz, 13801 MHz
2026/09/06 16:47:19.355, 100 %, 31897 MiB, 433.21 W, 59, 2812 MHz, 13801 MHz
2026/09/06 16:47:19.605, 100 %, 31897 MiB, 433.21 W, 59, 2812 MHz, 13801 MHz
2026/09/06 16:47:19.856, 100 %, 31897 MiB, 433.27 W, 61, 2805 MHz, 13801 MHz
2026/09/06 16:47:20.106, 100 %, 31897 MiB, 433.27 W, 61, 2805 MHz, 13801 MHz
2026/09/06 16:47:20.356, 100 %, 31897 MiB, 432.82 W, 60, 2805 MHz, 13801 MHz
2026/09/06 16:47:20.606, 100 %, 31897 MiB, 432.82 W, 60, 2805 MHz, 13801 MHz
2026/09/06 16:47:20.857, 93 %, 31897 MiB, 429.83 W, 61, 2797 MHz, 13801 MHz
2026/09/06 16:47:21.107, 93 %, 31897 MiB, 429.83 W, 61, 2797 MHz, 13801 MHz
2026/09/06 16:47:21.357, 93 %, 31897 MiB, 429.31 W, 59, 2797 MHz, 13801 MHz
2026/09/06 16:47:21.607, 93 %, 31897 MiB, 429.31 W, 59, 2797 MHz, 13801 MHz
2026/09/06 16:47:21.858, 100 %, 31897 MiB, 428.78 W, 61, 2797 MHz, 13801 MHz
2026/09/06 16:47:22.108, 100 %, 31897 MiB, 428.78 W, 61, 2797 MHz, 13801 MHz
2026/09/06 16:47:22.358, 100 %, 31897 MiB, 429.11 W, 62, 2805 MHz, 13801 MHz
2026/09/06 16:47:22.608, 100 %, 31897 MiB, 429.11 W, 62, 2805 MHz, 13801 MHz
2026/09/06 16:47:22.858, 100 %, 31897 MiB, 429.56 W, 60, 2805 MHz, 13801 MHz
2026/09/06 16:47:23.109, 100 %, 31897 MiB, 429.56 W, 60, 2805 MHz, 13801 MHz
2026/09/06 16:47:23.359, 100 %, 31897 MiB, 429.17 W, 60, 2820 MHz, 13801 MHz
2026/09/06 16:47:23.609, 100 %, 31897 MiB, 429.17 W, 60, 2820 MHz, 13801 MHz
2026/09/06 16:47:23.859, 100 %, 31897 MiB, 429.59 W, 62, 2812 MHz, 13801 MHz
2026/09/06 16:47:24.110, 100 %, 31897 MiB, 429.59 W, 62, 2812 MHz, 13801 MHz
2026/09/06 16:47:24.360, 100 %, 31897 MiB, 426.04 W, 62, 2805 MHz, 13801 MHz
2026/09/06 16:47:24.610, 100 %, 31897 MiB, 426.04 W, 62, 2805 MHz, 13801 MHz
2026/09/06 16:47:24.860, 93 %, 31897 MiB, 424.83 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:25.111, 93 %, 31897 MiB, 424.83 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:25.361, 93 %, 31897 MiB, 425.20 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:25.611, 93 %, 31897 MiB, 425.20 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:25.861, 100 %, 31897 MiB, 424.44 W, 62, 2797 MHz, 13801 MHz
2026/09/06 16:47:26.111, 100 %, 31897 MiB, 424.44 W, 62, 2797 MHz, 13801 MHz
2026/09/06 16:47:26.362, 100 %, 31897 MiB, 424.61 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:26.612, 100 %, 31897 MiB, 424.61 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:26.862, 100 %, 31897 MiB, 425.04 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:27.112, 100 %, 31897 MiB, 425.04 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:27.363, 100 %, 31897 MiB, 424.60 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:27.614, 100 %, 31897 MiB, 424.60 W, 60, 2797 MHz, 13801 MHz
2026/09/06 16:47:27.864, 100 %, 31897 MiB, 424.38 W, 63, 2797 MHz, 13801 MHz
2026/09/06 16:47:28.114, 100 %, 31897 MiB, 424.38 W, 63, 2797 MHz, 13801 MHz
2026/09/06 16:47:28.364, 100 %, 31897 MiB, 424.01 W, 63, 2797 MHz, 13801 MHz
2026/09/06 16:47:28.615, 100 %, 31897 MiB, 424.01 W, 63, 2797 MHz, 13801 MHz
2026/09/06 16:47:28.865, 100 %, 31897 MiB, 425.29 W, 63, 2805 MHz, 13801 MHz
2026/09/06 16:47:29.115, 100 %, 31897 MiB, 425.29 W, 63, 2805 MHz, 13801 MHz
2026/09/06 16:47:29.365, 100 %, 31897 MiB, 425.47 W, 62, 2797 MHz, 13801 MHz
2026/09/06 16:47:29.616, 100 %, 31897 MiB, 425.47 W, 62, 2797 MHz, 13801 MHz
2026/09/06 16:47:29.866, 100 %, 31897 MiB, 424.51 W, 61, 2805 MHz, 13801 MHz
2026/09/06 16:47:30.116, 100 %, 31897 MiB, 424.51 W, 61, 2805 MHz, 13801 MHz
2026/09/06 16:47:30.366, 100 %, 31897 MiB, 423.96 W, 61, 2797 MHz, 13801 MHz
2026/09/06 16:47:30.616, 100 %, 31897 MiB, 423.96 W, 61, 2797 MHz, 13801 MHz
2026/09/06 16:47:30.867, 100 %, 31897 MiB, 424.07 W, 62, 2797 MHz, 13801 MHz
2026/09/06 16:47:31.117, 100 %, 31897 MiB, 424.07 W, 62, 2797 MHz, 13801 MHz
2026/09/06 16:47:31.367, 100 %, 31897 MiB, 422.91 W, 64, 2797 MHz, 13801 MHz
2026/09/06 16:47:31.617, 100 %, 31897 MiB, 422.91 W, 64, 2797 MHz, 13801 MHz
2026/09/06 16:47:31.867, 100 %, 31897 MiB, 421.14 W, 63, 2790 MHz, 13801 MHz
2026/09/06 16:47:32.118, 100 %, 31897 MiB, 421.14 W, 63, 2790 MHz, 13801 MHz
2026/09/06 16:47:32.368, 100 %, 31897 MiB, 421.83 W, 64, 2805 MHz, 13801 MHz
2026/09/06 16:47:32.619, 100 %, 31897 MiB, 421.83 W, 64, 2805 MHz, 13801 MHz
2026/09/06 16:47:32.870, 100 %, 31897 MiB, 422.38 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:33.120, 100 %, 31897 MiB, 422.38 W, 62, 2790 MHz, 13801 MHz
2026/09/06 16:47:33.370, 100 %, 31897 MiB, 422.82 W, 64, 2805 MHz, 13801 MHz
2026/09/06 16:47:33.621, 100 %, 31897 MiB, 422.82 W, 64, 2805 MHz, 13801 MHz
2026/09/06 16:47:33.871, 100 %, 31897 MiB, 424.06 W, 64, 2797 MHz, 13801 MHz
2026/09/06 16:47:34.121, 100 %, 31897 MiB, 424.06 W, 64, 2797 MHz, 13801 MHz
2026/09/06 16:47:34.372, 100 %, 31897 MiB, 423.92 W, 63, 2790 MHz, 13801 MHz
2026/09/06 16:47:34.622, 100 %, 31897 MiB, 423.92 W, 63, 2790 MHz, 13801 MHz
2026/09/06 16:47:34.872, 100 %, 31897 MiB, 422.02 W, 64, 2790 MHz, 13801 MHz
2026/09/06 16:47:35.123, 100 %, 31897 MiB, 422.02 W, 64, 2790 MHz, 13801 MHz
2026/09/06 16:47:35.373, 100 %, 31897 MiB, 421.42 W, 65, 2790 MHz, 13801 MHz
2026/09/06 16:47:35.623, 100 %, 31897 MiB, 421.42 W, 65, 2790 MHz, 13801 MHz
2026/09/06 16:47:35.874, 93 %, 31897 MiB, 422.11 W, 65, 2790 MHz, 13801 MHz
2026/09/06 16:47:36.124, 93 %, 31897 MiB, 422.11 W, 65, 2790 MHz, 13801 MHz
2026/09/06 16:47:36.374, 93 %, 31897 MiB, 421.60 W, 64, 2797 MHz, 13801 MHz
2026/09/06 16:47:36.624, 93 %, 31897 MiB, 421.60 W, 64, 2797 MHz, 13801 MHz
2026/09/06 16:47:36.875, 95 %, 31897 MiB, 420.12 W, 62, 2797 MHz, 13801 MHz
2026/09/06 16:47:37.125, 95 %, 31897 MiB, 420.12 W, 62, 2797 MHz, 13801 MHz
2026/09/06 16:47:37.375, 95 %, 31897 MiB, 422.48 W, 64, 2790 MHz, 13801 MHz
2026/09/06 16:47:37.625, 95 %, 31897 MiB, 422.48 W, 64, 2790 MHz, 13801 MHz
2026/09/06 16:47:37.876, 100 %, 31897 MiB, 422.07 W, 65, 2797 MHz, 13801 MHz
2026/09/06 16:47:38.126, 100 %, 31897 MiB, 422.07 W, 65, 2797 MHz, 13801 MHz
2026/09/06 16:47:38.376, 100 %, 31897 MiB, 420.52 W, 65, 2790 MHz, 13801 MHz
2026/09/06 16:47:38.626, 100 %, 31897 MiB, 420.52 W, 65, 2790 MHz, 13801 MHz
2026/09/06 16:47:38.877, 100 %, 31897 MiB, 420.60 W, 63, 2805 MHz, 13801 MHz
2026/09/06 16:47:39.127, 100 %, 31897 MiB, 420.60 W, 63, 2805 MHz, 13801 MHz
2026/09/06 16:47:39.378, 100 %, 31897 MiB, 421.15 W, 64, 2790 MHz, 13801 MHz
2026/09/06 16:47:39.629, 100 %, 31897 MiB, 421.15 W, 64, 2790 MHz, 13801 MHz
2026/09/06 16:47:39.879, 100 %, 31897 MiB, 423.03 W, 65, 2797 MHz, 13801 MHz
2026/09/06 16:47:40.129, 100 %, 31897 MiB, 423.03 W, 65, 2797 MHz, 13801 MHz
